gene_name	chr	start	stop	timing	cancerType
PPP2CA	chr5	133532148	133561950	early	LUAD
CDKL3	chr5	133541305	133706735	early	LUAD
MIR3661	chr5	133561448	133561543	early	LUAD
UBE2B	chr5	133706870	133727799	early	LUAD
CDKN2AIPNL	chr5	133737756	133747598	early	LUAD
JADE2	chr5	133860066	133918918	early	LUAD
SAR1B	chr5	133936839	133968533	early	LUAD
SEC24A	chr5	133984475	134063601	early	LUAD
CAMLG	chr5	134074170	134087850	early	LUAD
DDX46	chr5	134094461	134166812	early	LUAD
C5orf24	chr5	134181370	134195425	early	LUAD
TXNDC15	chr5	134209460	134237323	early	LUAD
PCBD2	chr5	134240810	134298336	early	LUAD
CATSPER3	chr5	134303596	134347397	early	LUAD
PITX1	chr5	134363424	134369964	early	LUAD
C5orf66	chr5	134368970	134680370	early	LUAD
C5orf66-AS2	chr5	134571924	134583867	early	LUAD
MACROH2A1	chr5	134670071	134735577	early	LUAD
DCANP1	chr5	134779904	134783038	early	LUAD
TIFAB	chr5	134784558	134788089	early	LUAD
NEUROG1	chr5	134869972	134871639	early	LUAD
CXCL14	chr5	134906371	134914969	early	LUAD
SLC25A48-AS1	chr5	134984372	134989624	late	LUAD
SLC25A48	chr5	135170365	135224326	early	LUAD
IL9	chr5	135227935	135231516	early	LUAD
FBXL21P	chr5	135266006	135287280	early	LUAD
LECT2	chr5	135282600	135290723	early	LUAD
TGFBI	chr5	135364584	135399507	early	LUAD
SMAD5-AS1	chr5	135465203	135470579	early	LUAD
SMAD5	chr5	135468536	135518422	early	LUAD
SMIM32	chr5	135527156	135528851	early	LUAD
TRPC7	chr5	135548999	135701164	early	LUAD
SPOCK1	chr5	136310987	136835018	late	LUAD
KLHL3	chr5	136953189	137071779	earlier	LUAD
MIR874	chr5	136983261	136983338	earlier	LUAD
MYOT	chr5	137022410	137223540	earlier	LUAD
HNRNPA0	chr5	137087073	137090039	earlier	LUAD
NPY6R	chr5	137136882	137146439	earlier	LUAD
FAM13B	chr5	137273642	137368802	early	LUAD
WNT8A	chr5	137419581	137427199	early	LUAD
NME5	chr5	137450861	137475132	early	LUAD
BRD8	chr5	137475459	137514358	early	LUAD
KIF20A	chr5	137514417	137523404	early	LUAD
CDC23	chr5	137523337	137549032	early	LUAD
GFRA3	chr5	137588069	137610253	early	LUAD
CDC25C	chr5	137620959	137674044	early	LUAD
FAM53C	chr5	137673224	137685418	early	LUAD
KDM3B	chr5	137688285	137772716	early	LUAD
REEP2	chr5	137774690	137782658	early	LUAD
EGR1	chr5	137801181	137805004	early	LUAD
ETF1	chr5	137841782	137878989	early	LUAD
HSPA9	chr5	137890571	137911318	early	LUAD
CTNNA1	chr5	138089107	138270723	early	LUAD
LRRTM2	chr5	138205079	138211057	early	LUAD
SIL1	chr5	138282410	138534065	early	LUAD
SNHG4	chr5	138609441	138618873	early	LUAD
MATR3	chr5	138609441	138667366	early	LUAD
PAIP2	chr5	138677519	138705409	early	LUAD
SLC23A1	chr5	138702885	138719039	early	LUAD
MZB1	chr5	138723257	138725605	early	LUAD
PROB1	chr5	138727635	138730885	early	LUAD
SPATA24	chr5	138732255	138739776	early	LUAD
DNAJC18	chr5	138745892	138775214	early	LUAD
ECSCR	chr5	138778005	138842320	early	LUAD
STING1	chr5	138855113	138862343	early	LUAD
UBE2D2	chr5	138940751	139008018	early	LUAD
CXXC5	chr5	139028301	139062680	early	LUAD
MALINC1	chr5	139482507	139487597	early	LUAD
PURA	chr5	139493708	139499001	early	LUAD
IGIP	chr5	139505521	139508391	early	LUAD
CYSTM1	chr5	139554653	139663119	early	LUAD
PFDN1	chr5	139624635	139682689	early	LUAD
HBEGF	chr5	139712428	139726188	early	LUAD
SLC4A9	chr5	139739787	139754722	early	LUAD
ANKHD1-EIF4EBP3	chr5	139781399	139929163	early	LUAD
ANKHD1	chr5	139781399	139919441	early	LUAD
SRA1	chr5	139929652	139937678	early	LUAD
APBB3	chr5	139937853	139944189	early	LUAD
SLC35A4	chr5	139944420	139948683	early	LUAD
CD14	chr5	140011313	140013286	early	LUAD
TMCO6	chr5	140019012	140024989	early	LUAD
NDUFA2	chr5	140024948	140027370	early	LUAD
IK	chr5	140027384	140042065	early	LUAD
WDR55	chr5	140044384	140050553	early	LUAD
DND1	chr5	140050381	140053171	early	LUAD
HARS1	chr5	140053490	140071312	early	LUAD
HARS2	chr5	140071018	140078890	early	LUAD
ZMAT2	chr5	140080032	140086239	early	LUAD
VTRNA1-1	chr5	140090861	140090958	early	LUAD
VTRNA1-3	chr5	140105744	140105831	early	LUAD
PCDHA1	chr5	140165876	140391929	early	LUAD
PCDHA2	chr5	140174444	140391929	early	LUAD
PCDHB1	chr5	140430979	140433512	earlier	LUAD
PCDHGA1	chr5	140710252	140892548	late	LUAD
PCDHGA2	chr5	140718354	140892548	late	LUAD
PCDHGA3	chr5	140723601	140892548	late	LUAD
PCDHGB1	chr5	140729828	140892548	late	LUAD
PCDHGA4	chr5	140734768	140892548	late	LUAD
PCDHGB2	chr5	140739703	140892548	late	LUAD
PCDHGA5	chr5	140743898	140892548	late	LUAD
PCDHGB3	chr5	140749962	140892548	late	LUAD
PCDHGA6	chr5	140753651	140892548	late	LUAD
PCDHGA7	chr5	140762467	140892548	late	LUAD
PCDHGB4	chr5	140767452	140892548	early	LUAD
PCDHGA8	chr5	140767452	140892548	early	LUAD
PCDHGB5	chr5	140777695	140892548	early	LUAD
PCDHGA9	chr5	140782520	140892548	early	LUAD
PCDHGB6	chr5	140787770	140892548	early	LUAD
PCDHGA10	chr5	140792743	140892548	early	LUAD
PCDHGB7	chr5	140797214	140892548	early	LUAD
PCDHGA11	chr5	140800537	140892548	early	LUAD
PCDHGB8P	chr5	140805853	140807825	late	LUAD
PCDHGA12	chr5	140810158	140892548	early	LUAD
PCDHGC3	chr5	140855569	140892548	early	LUAD
PCDHGC4	chr5	140864741	140892548	early	LUAD
PCDHGC5	chr5	140868808	140892548	early	LUAD
DIAPH1	chr5	140894588	140998622	early	LUAD
DIAPH1-AS1	chr5	140937878	140944827	early	LUAD
HDAC3	chr5	141000443	141016423	early	LUAD
RELL2	chr5	141016517	141020631	early	LUAD
FCHSD1	chr5	141018869	141030986	early	LUAD
ARAP3	chr5	141032968	141061800	early	LUAD
PCDH1	chr5	141232673	141257944	early	LUAD
LOC729080	chr5	141275191	141276260	early	LUAD
DELE1	chr5	141303385	141321612	early	LUAD
PCDH12	chr5	141324530	141338627	early	LUAD
RNF14	chr5	141346402	141369856	early	LUAD
GNPDA1	chr5	141380234	141392620	early	LUAD
NDFIP1	chr5	141488324	141534008	early	LUAD
SPRY4	chr5	141689992	141704620	early	LUAD
FGF1	chr5	141971743	142077635	early	LUAD
ARHGAP26	chr5	142150292	142608572	early	LUAD
ARHGAP26-AS1	chr5	142239170	142248475	early	LUAD
NR3C1	chr5	142657496	142815077	early	LUAD
HMHB1	chr5	143191726	143200284	early	LUAD
YIPF5	chr5	143537723	143550278	early	LUAD
KCTD16	chr5	143550437	143856944	late	LUAD
SH3RF2	chr5	145316126	145461336	early	LUAD
PLAC8L1	chr5	145463876	145483946	early	LUAD
LARS1	chr5	145492589	145562294	early	LUAD
RBM27	chr5	145583163	145668784	early	LUAD
POU4F3	chr5	145718587	145720083	early	LUAD
TCERG1	chr5	145826873	145891069	early	LUAD
GPR151	chr5	145894417	145895676	late	LUAD
PPP2R2B	chr5	145969067	146461083	late	LUAD
PPP2R2B-IT1	chr5	146293770	146299069	late	LUAD
DPYSL3	chr5	146770371	146889619	later	LUAD
JAKMIP2	chr5	146965004	147162411	earlier	LUAD
FBXO38	chr5	147763498	147822399	late	LUAD
ABLIM3	chr5	148521054	148640001	early	LUAD
AFAP1L1	chr5	148651401	148721367	early	LUAD
GRPEL2	chr5	148724977	148734146	early	LUAD
PCYOX1L	chr5	148737570	148749221	early	LUAD
IL17B	chr5	148753830	148758838	early	LUAD
CARMN	chr5	148786440	148812397	early	LUAD
MIR143	chr5	148808481	148810296	early	LUAD
CSNK1A1	chr5	148875457	148931115	early	LUAD
ARHGEF37	chr5	148961135	149014527	early	LUAD
PPARGC1B	chr5	149109815	149234585	early	LUAD
PDE6A	chr5	149237519	149324356	early	LUAD
SLC26A2	chr5	149340300	149366963	early	LUAD
TIGD6	chr5	149372686	149380730	early	LUAD
HMGXB3	chr5	149380169	149432706	early	LUAD
CSF1R	chr5	149432854	149492935	early	LUAD
PDGFRB	chr5	149493402	149535422	early	LUAD
CDX1	chr5	149546344	149564121	early	LUAD
SLC6A7	chr5	149569520	149590635	early	LUAD
CAMK2A	chr5	149599054	149669403	early	LUAD
ARSI	chr5	149675909	149682525	early	LUAD
TCOF1	chr5	149737202	149779871	early	LUAD
CD74	chr5	149781200	149792499	early	LUAD
RPS14	chr5	149823792	149829319	early	LUAD
NDST1	chr5	149877340	149937773	early	LUAD
SYNPO	chr5	149980642	150038792	early	LUAD
MYOZ3	chr5	150040403	150058930	early	LUAD
RBM22	chr5	150070352	150080669	early	LUAD
DCTN4	chr5	150088309	150138657	early	LUAD
SMIM3	chr5	150157508	150176298	early	LUAD
IRGM	chr5	150226085	150228231	early	LUAD
ZNF300	chr5	150273954	150284545	early	LUAD
ZNF300P1	chr5	150309998	150326146	early	LUAD
TNIP1	chr5	150409504	150467221	early	LUAD
ANXA6	chr5	150480267	150537443	early	LUAD
SLC36A3	chr5	150655926	150683334	early	LUAD
SLC36A2	chr5	150694539	150727151	early	LUAD
SLC36A1	chr5	150816553	150871940	later	LUAD
FAT2	chr5	150883653	150948505	later	LUAD
GLRA1	chr5	151202074	151304397	later	LUAD
NMUR2	chr5	151771102	151784840	late	LUAD
GRIA1	chr5	152869175	153193429	late	LUAD
FAM114A2	chr5	153371269	153418497	late	LUAD
MFAP3	chr5	153418519	153437014	late	LUAD
GALNT10	chr5	153570295	153800543	early	LUAD
SAP30L-AS1	chr5	153769329	153825382	early	LUAD
SAP30L	chr5	153825517	153840613	early	LUAD
HAND1	chr5	153854532	153857824	early	LUAD
LARP1	chr5	154092462	154197167	early	LUAD
KIF4B	chr5	154393260	154397685	early	LUAD
SGCD	chr5	155135063	156194798	late	LUAD
ADAM19	chr5	156822542	157002831	earlier	LUAD
NIPAL4	chr5	156887027	156901730	earlier	LUAD
SOX30	chr5	157052687	157098488	earlier	LUAD
C5orf52	chr5	157098561	157107162	earlier	LUAD
THG1L	chr5	157158323	157166772	earlier	LUAD
LSM11	chr5	157170755	157183746	earlier	LUAD
RNF145	chr5	158584417	158637061	earlier	LUAD
UBLCP1	chr5	158690089	158713048	earlier	LUAD
IL12B	chr5	158741791	158757481	earlier	LUAD
LOC285626	chr5	158758526	158789842	earlier	LUAD
TTC1	chr5	159436180	159492550	early	LUAD
PWWP2A	chr5	159502892	159546452	early	LUAD
FABP6	chr5	159614374	159665729	early	LUAD
CCNJL	chr5	159678671	159766599	early	LUAD
C1QTNF2	chr5	159774775	159797648	early	LUAD
ZBED8	chr5	159820155	159827060	early	LUAD
SLU7	chr5	159828648	159846168	early	LUAD
PTTG1	chr5	159848865	159855746	early	LUAD
MIR3142	chr5	159901409	159901490	late	LUAD
MIR146A	chr5	159912359	159912457	late	LUAD
ATP10B	chr5	159990127	160279219	late	LUAD
LINC02159	chr5	160358786	160365633	late	LUAD
GABRB2	chr5	160715436	160975130	late	LUAD
GABRA6	chr5	161112658	161129598	late	LUAD
GABRA1	chr5	161274197	161326965	late	LUAD
GABRG2	chr5	161494648	161582545	late	LUAD
TENM2	chr5	166711843	167691162	later	LUAD
MIR218-2	chr5	168195151	168195260	later	LUAD
SPDL1	chr5	169010638	169031781	later	LUAD
INSYN2B	chr5	169290719	169407744	later	LUAD
MIR378E	chr5	169455492	169455570	early	LUAD
C5orf58	chr5	169659950	169679573	late	LUAD
LCP2	chr5	169675088	169724822	late	LUAD
LINC01366	chr5	169758435	169762104	late	LUAD
KCNIP1	chr5	169780881	170163636	late	LUAD
KCNMB1	chr5	169805165	169816681	late	LUAD
GABRP	chr5	170210723	170241050	late	LUAD
RANBP17	chr5	170288896	170727019	late	LUAD
TLX3	chr5	170736288	170739138	earlier	LUAD
FGF18	chr5	170846667	170884630	late	LUAD
FBXW11	chr5	171288556	171433877	early	LUAD
STK10	chr5	171469074	171615346	early	LUAD
EFCAB9	chr5	171621176	171630458	early	LUAD
UBTD2	chr5	171636650	171710795	early	LUAD
SH3PXD2B	chr5	171760503	171881527	early	LUAD
NEURL1B	chr5	172068276	172118533	early	LUAD
DUSP1	chr5	172195093	172198203	early	LUAD
ERGIC1	chr5	172261223	172379688	early	LUAD
LOC100268168	chr5	172381786	172386371	early	LUAD
RPL26L1	chr5	172386439	172396774	early	LUAD
ATP6V0E1	chr5	172410763	172461900	early	LUAD
SNORA74B	chr5	172447729	172447932	early	LUAD
NKX2-5	chr5	172659107	172662315	early	LUAD
STC2	chr5	172741726	172756506	early	LUAD
LOC285593	chr5	173006646	173012075	late	LUAD
BOD1	chr5	173034148	173043666	late	LUAD
CPEB4	chr5	173315331	173387313	early	LUAD
NSG2	chr5	173472607	173536182	late	LUAD
LINC01951	chr5	174346085	174422734	late	LUAD
KIAA1191	chr5	175773066	175788809	early	LUAD
ARL10	chr5	175792502	175800503	early	LUAD
NOP16	chr5	175810940	175815763	early	LUAD
HIGD2A	chr5	175815784	175816751	early	LUAD
CLTB	chr5	175819456	175843570	early	LUAD
FAF2	chr5	175875356	175937075	early	LUAD
RNF44	chr5	175953700	175965026	early	LUAD
CDHR2	chr5	175969512	176022769	early	LUAD
GPRIN1	chr5	176022803	176037131	early	LUAD
SNCB	chr5	176047210	176057557	early	LUAD
MIR4281	chr5	176056440	176056501	early	LUAD
EIF4E1B	chr5	176057683	176073642	early	LUAD
TSPAN17	chr5	176074388	176086059	early	LUAD
HK3	chr5	176307870	176326333	early	LUAD
UIMC1	chr5	176332006	176433795	early	LUAD
ZNF346	chr5	176449697	176508190	early	LUAD
FGFR4	chr5	176513921	176525126	early	LUAD
NSD1	chr5	176560080	176727214	early	LUAD
RAB24	chr5	176728199	176730744	early	LUAD
PRELID1	chr5	176730763	176733960	early	LUAD
MXD3	chr5	176732501	176739292	early	LUAD
LMAN2	chr5	176758563	176778885	early	LUAD
RGS14	chr5	176784844	176799599	early	LUAD
SLC34A1	chr5	176811432	176825849	early	LUAD
PFN3	chr5	176827108	176827637	early	LUAD
F12	chr5	176829139	176836577	early	LUAD
GRK6	chr5	176853687	176869850	early	LUAD
PRR7-AS1	chr5	176864890	176874945	early	LUAD
PRR7	chr5	176873796	176883287	early	LUAD
DBN1	chr5	176883614	176900694	early	LUAD
PDLIM7	chr5	176910395	176924602	early	LUAD
DOK3	chr5	176928906	176937427	early	LUAD
DDX41	chr5	176938578	176943967	early	LUAD
FAM193B	chr5	176946790	176981548	early	LUAD
TMED9	chr5	177019213	177023099	early	LUAD
B4GALT7	chr5	177027119	177037346	early	LUAD
LOC202181	chr5	177045501	177099278	early	LUAD
FAM153A	chr5	177138237	177210399	early	LUAD
N4BP3	chr5	177540556	177553107	earlier	LUAD
HNRNPAB	chr5	177631508	177638184	late	LUAD
PHYKPL	chr5	177635540	177659803	late	LUAD
COL23A1	chr5	177664617	178017556	late	LUAD
ADAMTS2	chr5	178537852	178772431	late	LUAD
RUFY1	chr5	178977562	179037027	early	LUAD
HNRNPH1	chr5	179041179	179051670	early	LUAD
C5orf60	chr5	179068558	179072047	early	LUAD
CBY3	chr5	179105559	179107975	early	LUAD
CANX	chr5	179125428	179158639	early	LUAD
MAML1	chr5	179159851	179223512	early	LUAD
LTC4S	chr5	179220986	179223513	early	LUAD
MGAT4B	chr5	179224598	179233952	early	LUAD
MIR1229	chr5	179225278	179225346	early	LUAD
SQSTM1	chr5	179233388	179265077	early	LUAD
MRNIP	chr5	179263634	179285840	early	LUAD
TBC1D9B	chr5	179289071	179334856	early	LUAD
RNF130	chr5	179382474	179499109	early	LUAD
MIR340	chr5	179442303	179442397	early	LUAD
OR2V1	chr5	180551357	180552304	early	LUAD
OR2V2	chr5	180581943	180582890	early	LUAD
TRIM7	chr5	180620924	180632177	early	LUAD
MIR4638	chr5	180649566	180649633	early	LUAD
TRIM41	chr5	180650263	180662808	early	LUAD
RACK1	chr5	180663928	180670906	early	LUAD
SNORD96A	chr5	180668818	180668889	early	LUAD
TRIM52	chr5	180683386	180688119	early	LUAD
TRIM52-AS1	chr5	180688213	180699308	early	LUAD
IRF4	chr6	391739	411443	late	LUAD
EXOC2	chr6	485138	693141	late	LUAD
HUS1B	chr6	655939	656964	late	LUAD
LINC01622	chr6	961241	1101567	late	LUAD
FOXF2	chr6	1390069	1395832	late	LUAD
GMDS	chr6	1624035	2245868	late	LUAD
LINC01600	chr6	2622972	2635298	early	LUAD
MYLK4	chr6	2663863	2751154	early	LUAD
WRNIP1	chr6	2765666	2785979	early	LUAD
SERPINB1	chr6	2832566	2842283	early	LUAD
MIR4645	chr6	2854265	2854341	early	LUAD
SERPINB9P1	chr6	2854891	2876744	early	LUAD
SERPINB9	chr6	2887500	2903546	early	LUAD
SERPINB6	chr6	2948393	2972399	early	LUAD
LINC01011	chr6	2988201	2991405	early	LUAD
NQO2	chr6	2988201	3019994	early	LUAD
HTATSF1P2	chr6	3020390	3025005	early	LUAD
RIPK1	chr6	3064122	3115421	early	LUAD
BPHL	chr6	3118926	3153432	early	LUAD
TUBB2A	chr6	3153902	3157783	early	LUAD
LINC02525	chr6	3183052	3196001	early	LUAD
TUBB2B	chr6	3224495	3227968	early	LUAD
PSMG4	chr6	3259162	3268300	early	LUAD
SLC22A23	chr6	3269207	3456793	early	LUAD
FAM50B	chr6	3849632	3851551	early	LUAD
PRPF4B	chr6	4021569	4065217	early	LUAD
FAM217A	chr6	4050695	4087578	early	LUAD
C6orf201	chr6	4079440	4130999	early	LUAD
ECI2	chr6	4115927	4135831	early	LUAD
CDYL	chr6	4706393	4955778	late	LUAD
RPP40	chr6	4995280	5004271	early	LUAD
PPP1R3G	chr6	5085720	5087455	early	LUAD
LYRM4	chr6	5108653	5261172	late	LUAD
MIR3691	chr6	5148467	5148556	late	LUAD
FARS2	chr6	5261277	5771816	late	LUAD
NRN1	chr6	5998233	6007633	late	LUAD
F13A1	chr6	6144311	6320924	late	LUAD
LY86-AS1	chr6	6346698	6623059	late	LUAD
RREB1	chr6	7107830	7252213	earlier	LUAD
SSR1	chr6	7281288	7313541	earlier	LUAD
CAGE1	chr6	7326887	7389942	earlier	LUAD
RIOK1	chr6	7390062	7418270	earlier	LUAD
DSP	chr6	7541870	7586946	earlier	LUAD
SNRNP48	chr6	7590432	7612200	earlier	LUAD
BMP6	chr6	7727011	7881961	earlier	LUAD
BLOC1S5-TXNDC5	chr6	7881483	8064647	earlier	LUAD
TXNDC5	chr6	7881483	7911047	earlier	LUAD
PIP5K1P1	chr6	7986335	7990577	earlier	LUAD
SLC35B3	chr6	8413301	8435794	late	LUAD
LOC100506207	chr6	8435856	8785678	late	LUAD
HULC	chr6	8652442	8654080	late	LUAD
C6orf52	chr6	10671651	10695030	early	LUAD
PAK1IP1	chr6	10695188	10709970	early	LUAD
TMEM14C	chr6	10723148	10731362	early	LUAD
SYCP2L	chr6	10747995	10974541	early	LUAD
TMEM14B	chr6	10747995	10852986	early	LUAD
MAK	chr6	10762956	10838788	early	LUAD
GCM2	chr6	10873456	10882098	early	LUAD
ELOVL2	chr6	10980993	11044624	early	LUAD
ELOVL2-AS1	chr6	11043991	11079377	early	LUAD
SMIM13	chr6	11094266	11138969	early	LUAD
ERVFRD-1	chr6	11102722	11112071	early	LUAD
TMEM170B	chr6	11538460	11583757	early	LUAD
ADTRP	chr6	11713888	11779280	early	LUAD
HIVEP1	chr6	12012724	12165232	early	LUAD
EDN1	chr6	12290529	12297427	early	LUAD
PHACTR1	chr6	12717037	13288075	late	LUAD
TBC1D7	chr6	13266774	13328787	early	LUAD
LOC100130357	chr6	13279527	13295818	early	LUAD
GFOD1	chr6	13363587	13487869	early	LUAD
SIRT5	chr6	13574761	13615390	early	LUAD
NOL7	chr6	13615559	13621127	early	LUAD
RANBP9	chr6	13621730	13711796	early	LUAD
MCUR1	chr6	13786781	13814792	early	LUAD
RNF182	chr6	13924677	13980240	early	LUAD
CD83	chr6	14117487	14137148	late	LUAD
JARID2	chr6	15245734	15522273	late	LUAD
DTNBP1	chr6	15523032	15663289	late	LUAD
MYLIP	chr6	16129317	16148478	late	LUAD
MIR4639	chr6	16141787	16141855	late	LUAD
GMPR	chr6	16238811	16295780	early	LUAD
ATXN1	chr6	16299343	16761721	late	LUAD
FAM8A1	chr6	17600518	17611950	early	LUAD
NUP153	chr6	17615266	17707065	early	LUAD
KIF13A	chr6	17759414	17987854	early	LUAD
NHLRC1	chr6	18120718	18122851	early	LUAD
TPMT	chr6	18128545	18155374	early	LUAD
KDM1B	chr6	18155619	18224084	early	LUAD
RNF144B	chr6	18387581	18469105	late	LUAD
MIR548A1	chr6	18572015	18572111	late	LUAD
MBOAT1	chr6	20099916	20212695	late	LUAD
E2F3	chr6	20402137	20493945	earlier	LUAD
CDKAL1	chr6	20534688	21232634	late	LUAD
CASC15	chr6	21665003	22214734	late	LUAD
NBAT1	chr6	22134831	22147422	late	LUAD
PRL	chr6	22287473	22303082	late	LUAD
HDGFL1	chr6	22569678	22570750	late	LUAD
RIPOR2	chr6	24804513	25042398	late	LUAD
CARMIL1	chr6	25279306	25620758	late	LUAD
SCGN	chr6	25652429	25702008	late	LUAD
H2AC1	chr6	25726291	25726790	late	LUAD
H2BC1	chr6	25727137	25727573	late	LUAD
H2AC2P	chr6	25732661	25733089	late	LUAD
SLC17A4	chr6	25754927	25781403	late	LUAD
SLC17A1	chr6	25783126	25832287	late	LUAD
TRIM38	chr6	25962917	25987557	late	LUAD
H1-1	chr6	26017260	26018040	late	LUAD
H3C1	chr6	26020718	26021186	late	LUAD
H4C1	chr6	26021907	26022278	late	LUAD
H4C2	chr6	26027124	26027480	late	LUAD
H3C2	chr6	26031817	26032288	late	LUAD
H2AC4	chr6	26033320	26033796	late	LUAD
H3C3	chr6	26045639	26046097	late	LUAD
H1-2	chr6	26055968	26056699	late	LUAD
HFE	chr6	26087509	26095469	late	LUAD
H4C3	chr6	26104176	26104565	late	LUAD
H1-6	chr6	26107640	26108364	late	LUAD
H2BC4	chr6	26123695	26124132	late	LUAD
H2AC6	chr6	26124373	26124918	late	LUAD
H1-4	chr6	26156559	26157343	late	LUAD
H2BC5	chr6	26158349	26171576	late	LUAD
H2BC6	chr6	26184024	26184458	late	LUAD
H4C4	chr6	26188938	26189304	late	LUAD
H3C4	chr6	26197012	26199521	late	LUAD
H2AC7	chr6	26199012	26199521	late	LUAD
H2BC7	chr6	26199787	26200216	late	LUAD
H4C5	chr6	26204873	26205249	late	LUAD
H2BC8	chr6	26216428	26216872	late	LUAD
H2AC8	chr6	26217148	26217711	late	LUAD
H3C6	chr6	26225383	26225844	late	LUAD
H1-3	chr6	26234440	26235216	late	LUAD
H4C6	chr6	26240654	26241021	late	LUAD
H4C7	chr6	26246839	26247205	late	LUAD
H3C7	chr6	26250370	26250835	late	LUAD
H2BC9	chr6	26251879	26252303	late	LUAD
H3C8	chr6	26271146	26271612	late	LUAD
H2BC10	chr6	26273204	26273640	late	LUAD
H4C8	chr6	26285354	26285727	late	LUAD
BTN3A2	chr6	26365398	26378548	early	LUAD
BTN2A2	chr6	26383324	26395100	early	LUAD
BTN3A1	chr6	26402465	26415444	early	LUAD
BTN2A3P	chr6	26422317	26431928	early	LUAD
BTN3A3	chr6	26440700	26453643	early	LUAD
BTN2A1	chr6	26458153	26476849	early	LUAD
GUSBP2	chr6	26839266	26924333	late	LUAD
LINC00240	chr6	26924772	26991753	late	LUAD
LOC100270746	chr6	26987145	26988085	late	LUAD
H2AC15	chr6	27805658	27806117	late	LUAD
H2BC15	chr6	27806440	27806888	late	LUAD
H2AC16	chr6	27833107	27833576	late	LUAD
H1-5	chr6	27834570	27835359	late	LUAD
H3C11	chr6	27839623	27840099	late	LUAD
H4C13	chr6	27840926	27841289	late	LUAD
H2BC17	chr6	27861203	27861669	late	LUAD
OR2B2	chr6	27878963	27880174	late	LUAD
OR2B6	chr6	27925019	27925960	late	LUAD
ZNF165	chr6	28048482	28057340	late	LUAD
ZSCAN16-AS1	chr6	28058454	28105094	late	LUAD
ZSCAN12P1	chr6	28058585	28063493	late	LUAD
ZSCAN16	chr6	28092387	28097856	late	LUAD
ZKSCAN8	chr6	28109688	28127250	late	LUAD
ZNF192P1	chr6	28129539	28137373	late	LUAD
TOB2P1	chr6	28183116	28186707	late	LUAD
ZSCAN9	chr6	28193029	28201264	late	LUAD
ZKSCAN4	chr6	28212490	28227011	late	LUAD
NKAPL	chr6	28227075	28228736	late	LUAD
ZSCAN26	chr6	28234788	28245980	late	LUAD
PGBD1	chr6	28249314	28270326	late	LUAD
ZSCAN31	chr6	28292515	28324048	late	LUAD
ZKSCAN3	chr6	28317691	28336954	late	LUAD
ZSCAN12	chr6	28346598	28367544	late	LUAD
ZSCAN23	chr6	28393287	28411279	late	LUAD
BAK1	chr6	33540323	33548070	early	LUAD
GGNBP1	chr6	33551476	33556803	early	LUAD
LINC00336	chr6	33553883	33561115	early	LUAD
ITPR3	chr6	33589156	33664348	early	LUAD
UQCC2	chr6	33664538	33679528	early	LUAD
IP6K3	chr6	33689443	33714762	early	LUAD
LEMD2	chr6	33738990	33756906	early	LUAD
MLN	chr6	33762449	33771793	early	LUAD
LINC01016	chr6	33857288	33864684	early	LUAD
MIR1275	chr6	33967749	33967828	early	LUAD
GRM4	chr6	33989623	34123399	early	LUAD
HMGA1	chr6	34204577	34214008	early	LUAD
SMIM29	chr6	34214157	34216904	early	LUAD
RPS10-NUDT3	chr6	34254973	34393902	early	LUAD
NUDT3	chr6	34254973	34360457	early	LUAD
RPS10	chr6	34385231	34393902	early	LUAD
PACSIN1	chr6	34433838	34503000	early	LUAD
SPDEF	chr6	34505579	34524110	early	LUAD
ILRUN	chr6	34555066	34664625	early	LUAD
SNRPC	chr6	34724871	34741634	early	LUAD
UHRF1BP1	chr6	34759794	34853118	early	LUAD
TAF11	chr6	34845555	34855848	early	LUAD
ANKS1A	chr6	34857038	35085320	early	LUAD
TCP11	chr6	35085849	35109187	early	LUAD
SCUBE3	chr6	35182190	35218609	early	LUAD
ZNF76	chr6	35226686	35263760	early	LUAD
DEF6	chr6	35265595	35289548	early	LUAD
PPARD	chr6	35310335	35395968	early	LUAD
FANCE	chr6	35420138	35434881	early	LUAD
RPL10A	chr6	35436178	35438558	early	LUAD
TEAD3	chr6	35441374	35464861	early	LUAD
TULP1	chr6	35465651	35480647	early	LUAD
FKBP5	chr6	35541362	35696397	early	LUAD
LOC285847	chr6	35694539	35704724	early	LUAD
