chr	start	stop	timing	cancerType
chr13	59350000	59400000	late	LUAD
chr13	59400000	59450000	late	LUAD
chr13	59450000	59500000	late	LUAD
chr13	59500000	59550000	late	LUAD
chr13	59550000	59600000	late	LUAD
chr13	59600000	59650000	late	LUAD
chr13	59650000	59700000	late	LUAD
chr13	59700000	59750000	late	LUAD
chr13	59750000	59800000	late	LUAD
chr13	59800000	59850000	late	LUAD
chr13	59850000	59900000	late	LUAD
chr13	59900000	59950000	late	LUAD
chr13	59950000	6e+07	late	LUAD
chr13	6e+07	60050000	late	LUAD
chr13	60050000	60100000	late	LUAD
chr13	60100000	60150000	late	LUAD
chr13	60150000	60200000	late	LUAD
chr13	60200000	60250000	late	LUAD
chr13	60250000	60300000	late	LUAD
chr13	60300000	60350000	late	LUAD
chr13	60350000	60400000	late	LUAD
chr13	60400000	60450000	late	LUAD
chr13	60450000	60500000	late	LUAD
chr13	60500000	60550000	late	LUAD
chr13	60550000	60600000	late	LUAD
chr13	60600000	60650000	late	LUAD
chr13	60650000	60700000	late	LUAD
chr13	60700000	60750000	late	LUAD
chr13	60750000	60800000	late	LUAD
chr13	60800000	60850000	late	LUAD
chr13	61800000	61850000	late	LUAD
chr13	61850000	61900000	late	LUAD
chr13	61900000	61950000	late	LUAD
chr13	61950000	6.2e+07	late	LUAD
chr13	6.2e+07	62050000	late	LUAD
chr13	62050000	62100000	late	LUAD
chr13	62100000	62150000	late	LUAD
chr13	62150000	62200000	late	LUAD
chr13	62200000	62250000	late	LUAD
chr13	62250000	62300000	late	LUAD
chr13	62300000	62350000	late	LUAD
chr13	62350000	62400000	late	LUAD
chr13	62400000	62450000	late	LUAD
chr13	62450000	62500000	late	LUAD
chr13	62500000	62550000	late	LUAD
chr13	62550000	62600000	late	LUAD
chr13	62600000	62650000	late	LUAD
chr13	62650000	62700000	late	LUAD
chr13	62700000	62750000	late	LUAD
chr13	62750000	62800000	late	LUAD
chr13	62800000	62850000	late	LUAD
chr13	62850000	62900000	late	LUAD
chr13	62950000	6.3e+07	late	LUAD
chr13	6.3e+07	63050000	late	LUAD
chr13	63050000	63100000	late	LUAD
chr13	63100000	63150000	late	LUAD
chr13	63150000	63200000	late	LUAD
chr13	63200000	63250000	late	LUAD
chr13	63250000	63300000	late	LUAD
chr13	63300000	63350000	late	LUAD
chr13	63350000	63400000	late	LUAD
chr13	63400000	63450000	late	LUAD
chr13	63450000	63500000	late	LUAD
chr13	63500000	63550000	late	LUAD
chr13	63550000	63600000	late	LUAD
chr13	63600000	63650000	late	LUAD
chr13	63650000	63700000	late	LUAD
chr13	63700000	63750000	late	LUAD
chr13	63800000	63850000	late	LUAD
chr13	63850000	63900000	late	LUAD
chr13	63900000	63950000	late	LUAD
chr13	63950000	6.4e+07	late	LUAD
chr13	6.4e+07	64050000	late	LUAD
chr13	64050000	64100000	late	LUAD
chr13	64100000	64150000	late	LUAD
chr13	64150000	64200000	late	LUAD
chr13	64200000	64250000	late	LUAD
chr13	64250000	64300000	late	LUAD
chr13	64300000	64350000	late	LUAD
chr13	64350000	64400000	late	LUAD
chr13	64400000	64450000	late	LUAD
chr13	64450000	64500000	late	LUAD
chr13	64500000	64550000	late	LUAD
chr13	64550000	64600000	late	LUAD
chr13	64600000	64650000	late	LUAD
chr13	64650000	64700000	late	LUAD
chr13	64700000	64750000	late	LUAD
chr13	64750000	64800000	late	LUAD
chr13	64800000	64850000	late	LUAD
chr13	64850000	64900000	late	LUAD
chr13	64900000	64950000	late	LUAD
chr13	64950000	6.5e+07	late	LUAD
chr13	6.5e+07	65050000	late	LUAD
chr13	65050000	65100000	late	LUAD
chr13	65100000	65150000	late	LUAD
chr13	65150000	65200000	late	LUAD
chr13	65200000	65250000	late	LUAD
chr13	65250000	65300000	late	LUAD
chr13	65300000	65350000	late	LUAD
chr13	65350000	65400000	late	LUAD
chr13	65400000	65450000	late	LUAD
chr13	65450000	65500000	late	LUAD
chr13	65500000	65550000	late	LUAD
chr13	65550000	65600000	late	LUAD
chr13	65600000	65650000	late	LUAD
chr13	65650000	65700000	late	LUAD
chr13	65700000	65750000	late	LUAD
chr13	65750000	65800000	late	LUAD
chr13	65800000	65850000	late	LUAD
chr13	65850000	65900000	late	LUAD
chr13	65900000	65950000	late	LUAD
chr13	65950000	6.6e+07	late	LUAD
chr13	6.6e+07	66050000	late	LUAD
chr13	66050000	66100000	late	LUAD
chr13	66100000	66150000	late	LUAD
chr13	66150000	66200000	late	LUAD
chr13	66200000	66250000	late	LUAD
chr13	66250000	66300000	late	LUAD
chr13	66300000	66350000	late	LUAD
chr13	66350000	66400000	late	LUAD
chr13	66400000	66450000	late	LUAD
chr13	66450000	66500000	late	LUAD
chr13	66500000	66550000	late	LUAD
chr13	66550000	66600000	late	LUAD
chr13	66600000	66650000	late	LUAD
chr13	66650000	66700000	late	LUAD
chr13	66750000	66800000	late	LUAD
chr13	66800000	66850000	late	LUAD
chr13	67250000	67300000	late	LUAD
chr13	67500000	67550000	late	LUAD
chr13	67550000	67600000	late	LUAD
chr13	67600000	67650000	late	LUAD
chr13	67850000	67900000	late	LUAD
chr13	67900000	67950000	late	LUAD
chr13	67950000	6.8e+07	late	LUAD
chr13	6.8e+07	68050000	late	LUAD
chr13	68050000	68100000	late	LUAD
chr13	68100000	68150000	late	LUAD
chr13	68150000	68200000	late	LUAD
chr13	68200000	68250000	late	LUAD
chr13	68250000	68300000	late	LUAD
chr13	68300000	68350000	late	LUAD
chr13	68350000	68400000	late	LUAD
chr13	68400000	68450000	late	LUAD
chr13	68750000	68800000	late	LUAD
chr13	6.9e+07	69050000	late	LUAD
chr13	71050000	71100000	late	LUAD
chr13	71250000	71300000	late	LUAD
chr13	71300000	71350000	late	LUAD
chr13	71350000	71400000	late	LUAD
chr13	71400000	71450000	late	LUAD
chr13	71450000	71500000	late	LUAD
chr13	71500000	71550000	late	LUAD
chr13	71550000	71600000	late	LUAD
chr13	72250000	72300000	late	LUAD
chr13	72300000	72350000	late	LUAD
chr13	72350000	72400000	late	LUAD
chr13	72400000	72450000	late	LUAD
chr13	72450000	72500000	late	LUAD
chr13	72500000	72550000	late	LUAD
chr13	72550000	72600000	late	LUAD
chr13	72600000	72650000	late	LUAD
chr13	72650000	72700000	late	LUAD
chr13	72700000	72750000	late	LUAD
chr13	72850000	72900000	earlier	LUAD
chr13	72900000	72950000	earlier	LUAD
chr13	72950000	7.3e+07	earlier	LUAD
chr13	7.3e+07	73050000	earlier	LUAD
chr13	73050000	73100000	earlier	LUAD
chr13	73100000	73150000	earlier	LUAD
chr13	73150000	73200000	earlier	LUAD
chr13	73200000	73250000	earlier	LUAD
chr13	73250000	73300000	earlier	LUAD
chr13	73300000	73350000	earlier	LUAD
chr13	73350000	73400000	earlier	LUAD
chr13	73400000	73450000	earlier	LUAD
chr13	73450000	73500000	earlier	LUAD
chr13	73750000	73800000	late	LUAD
chr13	73800000	73850000	late	LUAD
chr13	73850000	73900000	late	LUAD
chr13	73900000	73950000	late	LUAD
chr13	73950000	7.4e+07	late	LUAD
chr13	7.4e+07	74050000	late	LUAD
chr13	74050000	74100000	late	LUAD
chr13	74300000	74350000	late	LUAD
chr13	74350000	74400000	late	LUAD
chr13	74400000	74450000	late	LUAD
chr13	74450000	74500000	late	LUAD
chr13	74500000	74550000	late	LUAD
chr13	74550000	74600000	late	LUAD
chr13	74600000	74650000	late	LUAD
chr13	74650000	74700000	late	LUAD
chr13	74700000	74750000	late	LUAD
chr13	74750000	74800000	late	LUAD
chr13	74800000	74850000	late	LUAD
chr13	74850000	74900000	late	LUAD
chr13	74900000	74950000	late	LUAD
chr13	74950000	7.5e+07	late	LUAD
chr13	7.5e+07	75050000	late	LUAD
chr13	75700000	75750000	early	LUAD
chr13	75750000	75800000	early	LUAD
chr13	75800000	75850000	early	LUAD
chr13	75850000	75900000	late	LUAD
chr13	75900000	75950000	late	LUAD
chr13	75950000	7.6e+07	late	LUAD
chr13	7.6e+07	76050000	late	LUAD
chr13	76050000	76100000	late	LUAD
chr13	76100000	76150000	late	LUAD
chr13	76150000	76200000	late	LUAD
chr13	76200000	76250000	late	LUAD
chr13	76250000	76300000	late	LUAD
chr13	76300000	76350000	late	LUAD
chr13	76350000	76400000	late	LUAD
chr13	76400000	76450000	late	LUAD
chr13	76450000	76500000	late	LUAD
chr13	76500000	76550000	late	LUAD
chr13	76550000	76600000	late	LUAD
chr13	76600000	76650000	late	LUAD
chr13	76650000	76700000	late	LUAD
chr13	76700000	76750000	late	LUAD
chr13	76750000	76800000	late	LUAD
chr13	76800000	76850000	late	LUAD
chr13	76850000	76900000	late	LUAD
chr13	76900000	76950000	late	LUAD
chr13	76950000	7.7e+07	late	LUAD
chr13	7.7e+07	77050000	late	LUAD
chr13	77050000	77100000	late	LUAD
chr13	77250000	77300000	earlier	LUAD
chr13	77300000	77350000	earlier	LUAD
chr13	77350000	77400000	earlier	LUAD
chr13	77400000	77450000	earlier	LUAD
chr13	77450000	77500000	earlier	LUAD
chr13	77500000	77550000	earlier	LUAD
chr13	77550000	77600000	earlier	LUAD
chr13	77600000	77650000	earlier	LUAD
chr13	77650000	77700000	earlier	LUAD
chr13	77700000	77750000	earlier	LUAD
chr13	78500000	78550000	late	LUAD
chr13	78550000	78600000	late	LUAD
chr13	78600000	78650000	late	LUAD
chr13	78650000	78700000	late	LUAD
chr13	78700000	78750000	late	LUAD
chr13	78750000	78800000	late	LUAD
chr13	78800000	78850000	late	LUAD
chr13	78850000	78900000	late	LUAD
chr13	78900000	78950000	late	LUAD
chr13	78950000	7.9e+07	late	LUAD
chr13	7.9e+07	79050000	late	LUAD
chr13	79050000	79100000	late	LUAD
chr13	79100000	79150000	late	LUAD
chr13	79150000	79200000	late	LUAD
chr13	79200000	79250000	late	LUAD
chr13	79250000	79300000	early	LUAD
chr13	79300000	79350000	early	LUAD
chr13	79550000	79600000	early	LUAD
chr13	79600000	79650000	early	LUAD
chr13	79650000	79700000	late	LUAD
chr13	79700000	79750000	late	LUAD
chr13	79750000	79800000	late	LUAD
chr13	79800000	79850000	late	LUAD
chr13	79850000	79900000	late	LUAD
chr13	80200000	80250000	late	LUAD
chr13	80250000	80300000	late	LUAD
chr13	80300000	80350000	late	LUAD
chr13	80350000	80400000	late	LUAD
chr13	80400000	80450000	late	LUAD
chr13	80450000	80500000	late	LUAD
chr13	80500000	80550000	late	LUAD
chr13	80550000	80600000	late	LUAD
chr13	80600000	80650000	late	LUAD
chr13	80650000	80700000	late	LUAD
chr13	80700000	80750000	late	LUAD
chr13	84150000	84200000	late	LUAD
chr13	84250000	84300000	late	LUAD
chr13	84300000	84350000	late	LUAD
chr13	84350000	84400000	late	LUAD
chr13	84400000	84450000	late	LUAD
chr13	84450000	84500000	late	LUAD
chr13	84500000	84550000	late	LUAD
chr13	84550000	84600000	late	LUAD
chr13	84600000	84650000	late	LUAD
chr13	84650000	84700000	late	LUAD
chr13	84700000	84750000	late	LUAD
chr13	84750000	84800000	late	LUAD
chr13	84800000	84850000	late	LUAD
chr13	84850000	84900000	late	LUAD
chr13	84900000	84950000	late	LUAD
chr13	84950000	8.5e+07	late	LUAD
chr13	8.5e+07	85050000	late	LUAD
chr13	85050000	85100000	late	LUAD
chr13	85100000	85150000	late	LUAD
chr13	85150000	85200000	late	LUAD
chr13	85200000	85250000	late	LUAD
chr13	85250000	85300000	late	LUAD
chr13	85300000	85350000	late	LUAD
chr13	85350000	85400000	late	LUAD
chr13	85400000	85450000	late	LUAD
chr13	85450000	85500000	late	LUAD
chr13	85600000	85650000	late	LUAD
chr13	85650000	85700000	late	LUAD
chr13	85700000	85750000	late	LUAD
chr13	85750000	85800000	late	LUAD
chr13	85800000	85850000	late	LUAD
chr13	85850000	85900000	late	LUAD
chr13	85900000	85950000	late	LUAD
chr13	85950000	8.6e+07	late	LUAD
chr13	8.6e+07	86050000	late	LUAD
chr13	86050000	86100000	late	LUAD
chr13	86150000	86200000	late	LUAD
chr13	86400000	86450000	late	LUAD
chr13	86500000	86550000	late	LUAD
chr13	86550000	86600000	late	LUAD
chr13	86600000	86650000	late	LUAD
chr13	86650000	86700000	late	LUAD
chr13	86700000	86750000	late	LUAD
chr13	86800000	86850000	late	LUAD
chr13	86950000	8.7e+07	late	LUAD
chr13	87150000	87200000	late	LUAD
chr13	87200000	87250000	late	LUAD
chr13	87250000	87300000	late	LUAD
chr13	87300000	87350000	late	LUAD
chr13	87350000	87400000	late	LUAD
chr13	87400000	87450000	late	LUAD
chr13	87450000	87500000	late	LUAD
chr13	87500000	87550000	late	LUAD
chr13	87550000	87600000	late	LUAD
chr13	87600000	87650000	late	LUAD
chr13	87650000	87700000	late	LUAD
chr13	87700000	87750000	late	LUAD
chr13	87750000	87800000	late	LUAD
chr13	87800000	87850000	late	LUAD
chr13	87850000	87900000	late	LUAD
chr13	87900000	87950000	late	LUAD
chr13	87950000	8.8e+07	late	LUAD
chr13	8.8e+07	88050000	late	LUAD
chr13	88050000	88100000	late	LUAD
chr13	88100000	88150000	late	LUAD
chr13	88150000	88200000	late	LUAD
chr13	88200000	88250000	late	LUAD
chr13	88250000	88300000	late	LUAD
chr13	88300000	88350000	late	LUAD
chr13	88350000	88400000	late	LUAD
chr13	88400000	88450000	late	LUAD
chr13	88450000	88500000	late	LUAD
chr13	88500000	88550000	late	LUAD
chr13	88550000	88600000	late	LUAD
chr13	88600000	88650000	late	LUAD
chr13	88650000	88700000	late	LUAD
chr13	88750000	88800000	late	LUAD
chr13	88800000	88850000	late	LUAD
chr13	88850000	88900000	late	LUAD
chr13	88900000	88950000	late	LUAD
chr13	88950000	8.9e+07	late	LUAD
chr13	89050000	89100000	late	LUAD
chr13	89100000	89150000	late	LUAD
chr13	89150000	89200000	late	LUAD
chr13	89200000	89250000	late	LUAD
chr13	89250000	89300000	late	LUAD
chr13	89300000	89350000	late	LUAD
chr13	89350000	89400000	late	LUAD
chr13	89400000	89450000	late	LUAD
chr13	89450000	89500000	late	LUAD
chr13	89500000	89550000	late	LUAD
chr13	89550000	89600000	late	LUAD
chr13	89750000	89800000	late	LUAD
chr13	89800000	89850000	late	LUAD
chr13	89850000	89900000	late	LUAD
chr13	89900000	89950000	late	LUAD
chr13	89950000	9e+07	late	LUAD
chr13	9e+07	90050000	late	LUAD
chr13	90050000	90100000	late	LUAD
chr13	90100000	90150000	late	LUAD
chr13	90150000	90200000	late	LUAD
chr13	90200000	90250000	late	LUAD
chr13	90250000	90300000	late	LUAD
chr13	90300000	90350000	late	LUAD
chr13	90350000	90400000	late	LUAD
chr13	90400000	90450000	late	LUAD
chr13	90450000	90500000	late	LUAD
chr13	90500000	90550000	late	LUAD
chr13	90550000	90600000	late	LUAD
chr13	90600000	90650000	late	LUAD
chr13	90650000	90700000	late	LUAD
chr13	90700000	90750000	late	LUAD
chr13	90750000	90800000	late	LUAD
chr13	90800000	90850000	late	LUAD
chr13	90850000	90900000	late	LUAD
chr13	90900000	90950000	late	LUAD
chr13	90950000	9.1e+07	late	LUAD
chr13	9.1e+07	91050000	late	LUAD
chr13	91050000	91100000	late	LUAD
chr13	91100000	91150000	late	LUAD
chr13	91150000	91200000	late	LUAD
chr13	91200000	91250000	late	LUAD
chr13	91250000	91300000	late	LUAD
chr13	91300000	91350000	late	LUAD
chr13	91350000	91400000	late	LUAD
chr13	91400000	91450000	late	LUAD
chr13	91450000	91500000	late	LUAD
chr13	91500000	91550000	late	LUAD
chr13	91550000	91600000	late	LUAD
chr13	91600000	91650000	late	LUAD
chr13	91650000	91700000	late	LUAD
chr13	91700000	91750000	late	LUAD
chr13	91750000	91800000	late	LUAD
chr13	91800000	91850000	late	LUAD
chr13	91850000	91900000	late	LUAD
chr13	91900000	91950000	late	LUAD
chr13	91950000	9.2e+07	late	LUAD
chr13	9.2e+07	92050000	late	LUAD
chr13	92050000	92100000	late	LUAD
chr13	92100000	92150000	late	LUAD
chr13	92150000	92200000	late	LUAD
chr13	92200000	92250000	late	LUAD
chr13	92250000	92300000	late	LUAD
chr13	92300000	92350000	late	LUAD
chr13	92350000	92400000	late	LUAD
chr13	92400000	92450000	late	LUAD
chr13	92450000	92500000	late	LUAD
chr13	92500000	92550000	late	LUAD
chr13	92550000	92600000	late	LUAD
chr13	92600000	92650000	late	LUAD
chr13	92650000	92700000	late	LUAD
chr13	92700000	92750000	late	LUAD
chr13	92750000	92800000	late	LUAD
chr13	92800000	92850000	late	LUAD
chr13	92850000	92900000	late	LUAD
chr13	93150000	93200000	earlier	LUAD
chr13	93350000	93400000	late	LUAD
chr13	93400000	93450000	late	LUAD
chr13	93450000	93500000	late	LUAD
chr13	93500000	93550000	late	LUAD
chr13	93550000	93600000	late	LUAD
chr13	93600000	93650000	late	LUAD
chr13	93650000	93700000	late	LUAD
chr13	93700000	93750000	late	LUAD
chr13	93750000	93800000	late	LUAD
chr13	93800000	93850000	late	LUAD
chr13	93850000	93900000	late	LUAD
chr13	93900000	93950000	late	LUAD
chr13	93950000	9.4e+07	late	LUAD
chr13	9.4e+07	94050000	late	LUAD
chr13	94050000	94100000	late	LUAD
chr13	94350000	94400000	late	LUAD
chr13	94400000	94450000	late	LUAD
chr13	94600000	94650000	late	LUAD
chr13	94800000	94850000	earlier	LUAD
chr13	94850000	94900000	earlier	LUAD
chr13	94900000	94950000	earlier	LUAD
chr13	94950000	9.5e+07	earlier	LUAD
chr13	9.5e+07	95050000	earlier	LUAD
chr13	95050000	95100000	earlier	LUAD
chr13	95750000	95800000	earlier	LUAD
chr13	95900000	95950000	late	LUAD
chr13	95950000	9.6e+07	late	LUAD
chr13	9.6e+07	96050000	late	LUAD
chr13	96050000	96100000	late	LUAD
chr13	96100000	96150000	late	LUAD
chr13	96150000	96200000	late	LUAD
chr13	96200000	96250000	late	LUAD
chr13	96250000	96300000	late	LUAD
chr13	96300000	96350000	late	LUAD
chr13	96350000	96400000	late	LUAD
chr13	96400000	96450000	late	LUAD
chr13	96450000	96500000	late	LUAD
chr13	96500000	96550000	late	LUAD
chr13	96550000	96600000	late	LUAD
chr13	96600000	96650000	late	LUAD
chr13	96650000	96700000	late	LUAD
chr13	96700000	96750000	late	LUAD
chr13	96750000	96800000	late	LUAD
chr13	96800000	96850000	late	LUAD
chr13	96850000	96900000	late	LUAD
chr13	96900000	96950000	early	LUAD
chr13	96950000	9.7e+07	early	LUAD
chr13	9.7e+07	97050000	early	LUAD
chr13	97050000	97100000	early	LUAD
chr13	97100000	97150000	early	LUAD
chr13	97150000	97200000	early	LUAD
chr13	97200000	97250000	early	LUAD
chr13	97250000	97300000	early	LUAD
chr13	97300000	97350000	early	LUAD
chr13	97350000	97400000	early	LUAD
chr13	97400000	97450000	early	LUAD
chr13	97450000	97500000	early	LUAD
chr13	97500000	97550000	late	LUAD
chr13	97550000	97600000	late	LUAD
chr13	97600000	97650000	late	LUAD
chr13	97650000	97700000	late	LUAD
chr13	97700000	97750000	late	LUAD
chr13	97750000	97800000	late	LUAD
chr13	97850000	97900000	earlier	LUAD
chr13	97900000	97950000	earlier	LUAD
chr13	97950000	9.8e+07	earlier	LUAD
chr13	9.8e+07	98050000	earlier	LUAD
chr13	98050000	98100000	earlier	LUAD
chr13	98400000	98450000	earlier	LUAD
chr13	98450000	98500000	earlier	LUAD
chr13	98550000	98600000	early	LUAD
chr13	98600000	98650000	early	LUAD
chr13	98800000	98850000	earlier	LUAD
chr13	98850000	98900000	earlier	LUAD
chr13	99050000	99100000	early	LUAD
chr13	99100000	99150000	early	LUAD
chr13	99150000	99200000	early	LUAD
chr13	99200000	99250000	early	LUAD
chr13	99250000	99300000	early	LUAD
chr13	99300000	99350000	early	LUAD
chr13	99350000	99400000	early	LUAD
chr13	99900000	99950000	earlier	LUAD
chr13	99950000	1e+08	earlier	LUAD
chr13	1e+08	100050000	earlier	LUAD
chr13	100050000	100100000	earlier	LUAD
chr13	100350000	100400000	late	LUAD
chr13	100400000	100450000	late	LUAD
chr13	100450000	100500000	late	LUAD
chr13	100500000	100550000	late	LUAD
chr13	100550000	100600000	late	LUAD
chr13	100850000	100900000	late	LUAD
chr13	100900000	100950000	late	LUAD
chr13	100950000	1.01e+08	late	LUAD
chr13	1.01e+08	101050000	late	LUAD
chr13	101050000	101100000	late	LUAD
chr13	101100000	101150000	late	LUAD
chr13	101700000	101750000	early	LUAD
chr13	101750000	101800000	late	LUAD
chr13	101800000	101850000	late	LUAD
chr13	101850000	101900000	late	LUAD
chr13	101900000	101950000	late	LUAD
chr13	101950000	1.02e+08	late	LUAD
chr13	1.02e+08	102050000	late	LUAD
chr13	102050000	102100000	late	LUAD
chr13	102100000	102150000	late	LUAD
chr13	102150000	102200000	late	LUAD
chr13	102200000	102250000	late	LUAD
chr13	102250000	102300000	late	LUAD
chr13	102300000	102350000	late	LUAD
chr13	102350000	102400000	late	LUAD
chr13	102400000	102450000	late	LUAD
chr13	102450000	102500000	late	LUAD
chr13	102500000	102550000	late	LUAD
chr13	102550000	102600000	late	LUAD
chr13	102600000	102650000	late	LUAD
chr13	102650000	102700000	late	LUAD
chr13	102700000	102750000	late	LUAD
chr13	102750000	102800000	late	LUAD
chr13	102800000	102850000	late	LUAD
chr13	102850000	102900000	late	LUAD
chr13	102900000	102950000	late	LUAD
chr13	102950000	1.03e+08	late	LUAD
chr13	1.03e+08	103050000	late	LUAD
chr13	103050000	103100000	late	LUAD
chr13	103100000	103150000	late	LUAD
chr13	103150000	103200000	late	LUAD
chr13	103200000	103250000	late	LUAD
chr13	103250000	103300000	late	LUAD
chr13	103300000	103350000	late	LUAD
chr13	103350000	103400000	late	LUAD
chr13	105250000	105300000	late	LUAD
chr13	105300000	105350000	late	LUAD
chr13	105350000	105400000	late	LUAD
chr13	105400000	105450000	late	LUAD
chr13	105450000	105500000	late	LUAD
chr13	105500000	105550000	late	LUAD
chr13	105550000	105600000	late	LUAD
chr13	105600000	105650000	late	LUAD
chr13	105650000	105700000	late	LUAD
chr13	105700000	105750000	late	LUAD
chr13	105900000	105950000	earlier	LUAD
chr13	105950000	1.06e+08	earlier	LUAD
chr13	1.06e+08	106050000	earlier	LUAD
chr13	106050000	106100000	earlier	LUAD
chr13	106100000	106150000	earlier	LUAD
chr13	106150000	106200000	earlier	LUAD
chr13	106200000	106250000	earlier	LUAD
chr13	106250000	106300000	earlier	LUAD
chr13	106300000	106350000	earlier	LUAD
