gene_name	chr	start	stop	timing	cancerType
KCNK16	chr6	39282474	39290330	earlier	BRCA
KIF6	chr6	39302876	39693181	earlier	BRCA
DAAM2	chr6	39760159	39872653	late	BRCA
MOCS1	chr6	39872034	39902290	late	BRCA
TREM1	chr6	41242999	41254457	early	BRCA
NCR2	chr6	41303528	41318625	early	BRCA
FOXP4	chr6	41514164	41570122	early	BRCA
MDFI	chr6	41606195	41621982	early	BRCA
TFEB	chr6	41651716	41703997	early	BRCA
PGC	chr6	41704449	41715139	early	BRCA
FRS3	chr6	41737914	41747630	early	BRCA
PRICKLE4	chr6	41748500	41757634	early	BRCA
TOMM6	chr6	41754178	41757634	early	BRCA
USP49	chr6	41765383	41863099	early	BRCA
MED20	chr6	41873092	41888877	early	BRCA
BYSL	chr6	41888965	41900784	early	BRCA
CCND3	chr6	41902671	42016610	early	BRCA
TAF8	chr6	42018251	42055199	early	BRCA
C6orf132	chr6	42068857	42110715	early	BRCA
GUCA1A	chr6	42123144	42147794	early	BRCA
GUCA1B	chr6	42151022	42162694	early	BRCA
MRPS10	chr6	42174539	42185633	early	BRCA
TRERF1	chr6	42192669	42419865	early	BRCA
UBR2	chr6	42531760	42661243	early	BRCA
PRPH2	chr6	42664333	42690358	early	BRCA
ATP6V0CP3	chr6	42695314	42695932	early	BRCA
BICRAL	chr6	42749790	42836296	early	BRCA
RPL7L1	chr6	42847671	42855668	early	BRCA
C6orf226	chr6	42858003	42858554	early	BRCA
PTCRA	chr6	42883727	42893575	early	BRCA
CNPY3	chr6	42896860	42907008	early	BRCA
GNMT	chr6	42928500	42931618	early	BRCA
PEX6	chr6	42931611	42946981	early	BRCA
MEA1	chr6	42948082	42981660	early	BRCA
PPP2R5D	chr6	42952237	42980083	early	BRCA
KLHDC3	chr6	42981841	42989036	early	BRCA
RRP36	chr6	42989385	42997337	early	BRCA
CUL7	chr6	43005355	43021683	early	BRCA
KLC4	chr6	43008515	43042833	early	BRCA
MRPL2	chr6	43021767	43027242	early	BRCA
PTK7	chr6	43044006	43129458	early	BRCA
SRF	chr6	43138920	43149244	early	BRCA
CUL9	chr6	43149922	43192325	early	BRCA
DNPH1	chr6	43193367	43197211	early	BRCA
TTBK1	chr6	43211222	43255997	early	BRCA
SLC22A7	chr6	43265998	43273276	early	BRCA
CRIP3	chr6	43273211	43276530	early	BRCA
ZNF318	chr6	43278871	43337181	early	BRCA
ABCC10	chr6	43395292	43418163	early	BRCA
DLK2	chr6	43418090	43423786	early	BRCA
TJAP1	chr6	43445261	43474294	early	BRCA
LRRC73	chr6	43474703	43478081	early	BRCA
YIPF3	chr6	43479565	43484728	early	BRCA
POLR1C	chr6	43484777	43497114	early	BRCA
XPO5	chr6	43490068	43543812	early	BRCA
POLH	chr6	43543878	43588260	early	BRCA
GTPBP2	chr6	43588218	43596936	early	BRCA
MAD2L1BP	chr6	43597279	43608688	early	BRCA
RSPH9	chr6	43612767	43638748	early	BRCA
MRPS18A	chr6	43638934	43655549	early	BRCA
VEGFA	chr6	43737946	43754223	early	BRCA
LINC01512	chr6	43858765	43905944	early	BRCA
C6orf223	chr6	43968337	43973694	early	BRCA
MRPL14	chr6	44081373	44095191	early	BRCA
TMEM63B	chr6	44095376	44123256	early	BRCA
CAPN11	chr6	44126548	44152139	early	BRCA
SLC29A1	chr6	44187242	44201888	early	BRCA
HSP90AB1	chr6	44213903	44221625	early	BRCA
SLC35B2	chr6	44221838	44225283	early	BRCA
MIR4647	chr6	44221943	44222022	early	BRCA
NFKBIE	chr6	44225903	44233525	early	BRCA
TMEM151B	chr6	44238480	44275966	early	BRCA
SPATS1	chr6	44240803	44344904	early	BRCA
TCTE1	chr6	44247897	44265458	early	BRCA
AARS2	chr6	44266463	44281063	early	BRCA
CDC5L	chr6	44355251	44418161	early	BRCA
SUPT3H	chr6	44777054	45345788	later	BRCA
MIR586	chr6	45165411	45165507	later	BRCA
CLIC5	chr6	45866190	46048085	late	BRCA
ENPP4	chr6	46097701	46114436	late	BRCA
ENPP5	chr6	46127762	46138717	late	BRCA
RCAN2	chr6	46188467	46459804	late	BRCA
CYP39A1	chr6	46517445	46620523	late	BRCA
CD2AP	chr6	47445525	47594996	late	BRCA
ADGRF2	chr6	47624222	47665533	late	BRCA
ADGRF4	chr6	47653600	47689757	late	BRCA
OPN5	chr6	47749775	47794116	late	BRCA
PTCHD4	chr6	47845764	48078943	late	BRCA
MMUT	chr6	49398073	49431041	late	BRCA
RHAG	chr6	49572890	49604587	earlier	BRCA
CRISP2	chr6	49660071	49681303	earlier	BRCA
CRISP3	chr6	49695092	49712168	earlier	BRCA
CRISP1	chr6	49801979	49844809	late	BRCA
DEFB114	chr6	49928005	49931818	late	BRCA
DEFB113	chr6	49936390	49937338	late	BRCA
DEFB110	chr6	49976851	49989694	late	BRCA
DEFB112	chr6	50011288	50016364	late	BRCA
IL17F	chr6	52101484	52109298	late	BRCA
MCM3	chr6	52128812	52149679	late	BRCA
TRAM2	chr6	52362200	52441862	early	BRCA
TRAM2-AS1	chr6	52442000	52448791	early	BRCA
GSTA5	chr6	52696541	52710893	earlier	BRCA
GSTA3	chr6	52761439	52774496	earlier	BRCA
MIR5685	chr6	53141791	53141869	earlier	BRCA
LRRC1	chr6	53659534	53788919	earlier	BRCA
MLIP-IT1	chr6	53863688	53871950	late	BRCA
MLIP	chr6	53883714	54131078	late	BRCA
TINAG	chr6	54173203	54254950	late	BRCA
FAM83B	chr6	54711569	54809897	late	BRCA
HCRTR2	chr6	55039071	55147418	late	BRCA
GFRAL	chr6	55192267	55267291	late	BRCA
COL21A1	chr6	55921388	56258892	early	BRCA
DST	chr6	56322785	56819426	early	BRCA
BEND6	chr6	56819773	56892142	early	BRCA
KIAA1586	chr6	56911384	56920023	early	BRCA
ZNF451	chr6	56954808	57035098	early	BRCA
PRIM2	chr6	57182422	57513376	late	BRCA
GUSBP4	chr6	58246159	58287724	late	BRCA
LGSN	chr6	63985856	64029882	late	BRCA
PTP4A1	chr6	64231651	64293489	late	BRCA
PHF3	chr6	64345725	64424405	late	BRCA
LOC441155	chr6	66011311	66015504	later	BRCA
SLC25A51P1	chr6	66497772	66499376	later	BRCA
ADGRB3	chr6	69345632	70099403	later	BRCA
LMBRD1	chr6	70385641	70507049	late	BRCA
COL19A1	chr6	70576448	70922157	late	BRCA
COL9A1	chr6	70925743	71012786	late	BRCA
FAM135A	chr6	71123107	71270877	late	BRCA
SDHAF4	chr6	71276625	71298606	late	BRCA
SMAP1	chr6	71377479	71571716	late	BRCA
B3GAT2	chr6	71571069	71666788	late	BRCA
OGFRL1	chr6	71998477	72012230	late	BRCA
MIR30A	chr6	72113254	72113324	late	BRCA
LINC00472	chr6	72124149	72130448	late	BRCA
RIMS1	chr6	72596406	73112845	late	BRCA
KCNQ5	chr6	73331571	73908573	later	BRCA
KCNQ5-AS1	chr6	73844526	73853237	later	BRCA
KHDC1L	chr6	73933268	73935175	later	BRCA
DPPA5	chr6	74062785	74063999	early	BRCA
KHDC3L	chr6	74072400	74073898	early	BRCA
OOEP	chr6	74078280	74104816	early	BRCA
DDX43	chr6	74104285	74127289	early	BRCA
CGAS	chr6	74134856	74162043	early	BRCA
MTO1	chr6	74171454	74211179	early	BRCA
EEF1A1	chr6	74225473	74230755	early	BRCA
SLC17A5	chr6	74303102	74363737	early	BRCA
CD109	chr6	74405508	74538041	later	BRCA
COX7A2	chr6	75947391	75953644	earlier	BRCA
TMEM30A	chr6	75962638	75994632	earlier	BRCA
LOC100506804	chr6	75994730	76001580	earlier	BRCA
FILIP1	chr6	76004607	76203496	earlier	BRCA
SENP6	chr6	76311622	76427994	earlier	BRCA
MYO6	chr6	76458909	76629254	earlier	BRCA
IMPG1	chr6	76631062	76782335	earlier	BRCA
HTR1B	chr6	78171948	78173120	late	BRCA
IRAK1BP1	chr6	79577261	79656157	late	BRCA
PHIP	chr6	79644136	79788011	late	BRCA
HMGN3	chr6	79910962	79944455	late	BRCA
HMGN3-AS1	chr6	79943391	79946517	late	BRCA
LINC01621	chr6	80513304	80580137	late	BRCA
ELOVL4	chr6	80624529	80657315	late	BRCA
TTK	chr6	80714322	80752244	late	BRCA
BCKDHB	chr6	80816344	81055987	late	BRCA
IBTK	chr6	82879956	82957448	late	BRCA
TPBG	chr6	83072923	83077133	late	BRCA
UBE3D	chr6	83602186	83775545	late	BRCA
DOP1A	chr6	83777385	83881065	late	BRCA
PGM3	chr6	83874593	83903655	late	BRCA
RWDD2A	chr6	83903032	83906256	late	BRCA
ME1	chr6	83920110	84140938	late	BRCA
RIPPLY2	chr6	84562985	84567234	late	BRCA
CYB5R4	chr6	84569370	84670146	late	BRCA
MRAP2	chr6	84743420	84800605	late	BRCA
CEP162	chr6	84833960	84937335	late	BRCA
NT5E	chr6	86159302	86205509	later	BRCA
SNX14	chr6	86215215	86303629	later	BRCA
SYNCRIP	chr6	86317502	86353043	later	BRCA
SNHG5	chr6	86386725	86388451	later	BRCA
HTR1E	chr6	87647024	87726397	late	BRCA
LINC01590	chr6	88091720	88109459	late	BRCA
CFAP206	chr6	88117690	88205858	late	BRCA
SLC35A1	chr6	88146444	88222057	late	BRCA
RARS2	chr6	88224096	88299735	early	BRCA
ORC3	chr6	88299785	88377172	early	BRCA
AKIRIN2	chr6	88384578	88411985	early	BRCA
SPACA1	chr6	88757507	88776550	late	BRCA
CNR1	chr6	88849585	88875767	late	BRCA
RNGTT	chr6	89319989	89673348	late	BRCA
LYRM2	chr6	90277863	90348474	late	BRCA
BACH2	chr6	90636247	91006627	later	BRCA
MIR4464	chr6	91022461	91022552	later	BRCA
MAP3K7	chr6	91223292	91297020	later	BRCA
MIR4643	chr6	92231378	92231455	later	BRCA
EPHA7	chr6	93949740	94129300	later	BRCA
TSG1	chr6	94416801	94486199	later	BRCA
FUT9	chr6	96463845	96663488	later	BRCA
UFL1	chr6	96969702	97003151	late	BRCA
FHL5	chr6	97010424	97064512	late	BRCA
GPR63	chr6	97241998	97285353	late	BRCA
NDUFAF4	chr6	97337187	97345767	late	BRCA
KLHL32	chr6	97372496	97588630	late	BRCA
MMS22L	chr6	97590037	97731061	late	BRCA
POU3F2	chr6	99282580	99286666	late	BRCA
FBXL4	chr6	99321601	99395849	late	BRCA
USP45	chr6	99880184	99963308	late	BRCA
TSTD3	chr6	99968870	100033084	late	BRCA
CCNC	chr6	99990263	100016690	late	BRCA
PRDM13	chr6	100054650	100063454	late	BRCA
MCHR2	chr6	100367786	100442114	late	BRCA
MCHR2-AS1	chr6	100441914	100524295	late	BRCA
ASCC3	chr6	100956608	101329224	late	BRCA
GRIK2	chr6	101846669	102517958	late	BRCA
HACE1	chr6	105175968	105307794	late	BRCA
BVES	chr6	105544699	105585049	later	BRCA
BVES-AS1	chr6	105585562	105617819	later	BRCA
POPDC3	chr6	105605775	105627858	later	BRCA
PRDM1	chr6	106534195	106557814	early	BRCA
ATG5	chr6	106632352	106773695	early	BRCA
CRYBG1	chr6	106959305	107018334	early	BRCA
RTN4IP1	chr6	107018903	107078366	early	BRCA
QRSL1	chr6	107077441	107116292	early	BRCA
PDSS2	chr6	107473761	107780779	late	BRCA
SEC63	chr6	108188960	108279482	early	BRCA
OSTM1	chr6	108362613	108395941	early	BRCA
NR2E1	chr6	108487215	108510013	early	BRCA
SNX3	chr6	108532717	108582464	early	BRCA
AFG1L	chr6	108616098	108844251	early	BRCA
FOXO3	chr6	108881026	109005971	early	BRCA
LINC00222	chr6	109072857	109091145	early	BRCA
MICAL1	chr6	109765266	109787171	earlier	BRCA
ZBTB24	chr6	109783719	109804440	earlier	BRCA
AK9	chr6	109814059	110012415	earlier	BRCA
WASF1	chr6	110421022	110501207	late	BRCA
CDC40	chr6	110501587	110553422	late	BRCA
METTL24	chr6	110567149	110731939	late	BRCA
DDO	chr6	110713383	110736753	early	BRCA
SLC22A16	chr6	110745892	110797844	early	BRCA
CDK19	chr6	110931181	111136837	early	BRCA
AMD1	chr6	111135824	111216913	early	BRCA
GTF3C6	chr6	111279763	111289091	early	BRCA
RPF2	chr6	111303291	111346794	early	BRCA
GSTM2P1	chr6	111367622	111368757	early	BRCA
SLC16A10	chr6	111408781	111544606	early	BRCA
MFSD4B	chr6	111580482	111590261	early	BRCA
LAMA4	chr6	112429134	112575917	later	BRCA
RFPL4B	chr6	112668532	112672498	late	BRCA
HS3ST5	chr6	114376750	114663540	late	BRCA
FRK	chr6	116262693	116381921	late	BRCA
NT5DC1	chr6	116421999	116566853	late	BRCA
COL10A1	chr6	116440085	116447296	late	BRCA
TSPYL4	chr6	116571131	116575261	late	BRCA
DSE	chr6	116575336	116759442	late	BRCA
TSPYL1	chr6	116596022	116601280	late	BRCA
CALHM6	chr6	116782533	116784934	late	BRCA
TRAPPC3L	chr6	116817651	116866773	late	BRCA
CALHM5	chr6	116832808	116839709	late	BRCA
CALHM4	chr6	116850176	116880031	late	BRCA
RWDD1	chr6	116892583	116914436	late	BRCA
RSPH4A	chr6	116937642	116954148	late	BRCA
ZUP1	chr6	116956781	116989973	late	BRCA
KPNA5	chr6	117002367	117063030	late	BRCA
FAM162B	chr6	117073360	117086886	late	BRCA
GPRC6A	chr6	117113248	117150198	late	BRCA
RFX6	chr6	117198376	117253326	late	BRCA
ROS1	chr6	117609530	117747018	later	BRCA
GOPC	chr6	117639351	117923705	later	BRCA
DCBLD1	chr6	117803820	117891020	later	BRCA
NUS1	chr6	117996617	118031886	later	BRCA
SLC35F1	chr6	118228689	118638839	late	BRCA
CEP85L	chr6	118781935	119031238	late	BRCA
BRD7P3	chr6	118822536	118824996	late	BRCA
PLN	chr6	118869442	118881587	late	BRCA
SELENOKP3	chr6	119103871	119104581	late	BRCA
MCM9	chr6	119134612	119256327	late	BRCA
ASF1A	chr6	119215241	119230335	late	BRCA
FAM184A	chr6	119280996	119470358	late	BRCA
MAN1A1	chr6	119498366	119670931	late	BRCA
LOC285762	chr6	119773712	119812467	late	BRCA
TBC1D32	chr6	121400627	121655644	late	BRCA
GJA1	chr6	121756745	121770873	late	BRCA
PKIB	chr6	122793062	123047518	earlier	BRCA
CLVS2	chr6	123317582	123385063	late	BRCA
TRDN	chr6	123537484	123958238	late	BRCA
NKAIN2	chr6	124125069	125146786	late	BRCA
HDDC2	chr6	125596496	125623282	early	BRCA
LINC02523	chr6	125995499	126041364	late	BRCA
HEY2	chr6	126068780	126082415	late	BRCA
NCOA7	chr6	126102307	126253176	late	BRCA
HINT3	chr6	126277861	126301389	early	BRCA
TRMT11	chr6	126307576	126360420	early	BRCA
MIR5695	chr6	126433837	126443762	late	BRCA
CENPW	chr6	126661253	126669754	late	BRCA
RSPO3	chr6	127440048	127518910	late	BRCA
RNF146	chr6	127587827	127609705	late	BRCA
ECHDC1	chr6	127609857	127664754	late	BRCA
SOGA3	chr6	127759551	127840500	late	BRCA
KIAA0408	chr6	127759551	127780535	late	BRCA
C6orf58	chr6	127898319	127912963	late	BRCA
THEMIS	chr6	128029339	128239776	late	BRCA
PTPRK	chr6	128289924	128841870	late	BRCA
LAMA2	chr6	129204286	129837710	late	BRCA
ARHGAP18	chr6	129898240	130182692	later	BRCA
TMEM244	chr6	130152389	130182416	later	BRCA
L3MBTL3	chr6	130339728	130462594	later	BRCA
SAMD3	chr6	130465447	130686570	late	BRCA
TMEM200A	chr6	130687426	130764210	late	BRCA
SMLR1	chr6	131148545	131158276	late	BRCA
EPB41L2	chr6	131160488	131384462	late	BRCA
AKAP7	chr6	131456826	131604675	late	BRCA
ARG1	chr6	131894344	131905472	earlier	BRCA
MED23	chr6	131895106	131949379	earlier	BRCA
ENPP3	chr6	131949582	132068550	earlier	BRCA
CTAGE9	chr6	132029581	132032157	earlier	BRCA
LINC01013	chr6	132455118	132490514	late	BRCA
MOXD1	chr6	132617194	132722664	late	BRCA
STX7	chr6	132778663	132834337	late	BRCA
TAAR8	chr6	132873832	132874860	late	BRCA
TAAR6	chr6	132891461	132892498	late	BRCA
TAAR5	chr6	132909731	132910877	late	BRCA
TAAR3P	chr6	132929364	132930441	late	BRCA
TAAR2	chr6	132938289	132945414	late	BRCA
TAAR1	chr6	132966123	132967142	late	BRCA
VNN1	chr6	133001997	133035194	late	BRCA
VNN3	chr6	133043926	133055904	late	BRCA
VNN2	chr6	133065009	133084598	late	BRCA
SLC18B1	chr6	133090507	133119747	late	BRCA
LINC00326	chr6	133409219	133427717	late	BRCA
EYA4	chr6	133561736	133853258	late	BRCA
TBPL1	chr6	134273308	134308638	early	BRCA
SLC2A12	chr6	134308719	134373789	early	BRCA
LINC01010	chr6	134758854	134825158	later	BRCA
HBS1L	chr6	135281517	135376036	earlier	BRCA
MIR3662	chr6	135300476	135300570	earlier	BRCA
MYB	chr6	135502453	135540311	earlier	BRCA
AHI1	chr6	135605110	135818903	earlier	BRCA
LINC00271	chr6	135818939	136037193	earlier	BRCA
MTFR2	chr6	136552168	136571449	earlier	BRCA
BCLAF1	chr6	136578001	136610989	earlier	BRCA
MAP7	chr6	136663419	136871957	earlier	BRCA
MAP3K5	chr6	136878187	137113656	earlier	BRCA
PEX7	chr6	137143702	137235072	earlier	BRCA
SLC35D3	chr6	137243402	137246776	earlier	BRCA
NHEG1	chr6	137303296	137314368	earlier	BRCA
IL20RA	chr6	137321108	137366298	earlier	BRCA
OLIG3	chr6	137813336	137815531	late	BRCA
FLJ46906	chr6	139012805	139018425	early	BRCA
ECT2L	chr6	139117248	139225207	earlier	BRCA
REPS1	chr6	139225620	139309398	earlier	BRCA
ABRACL	chr6	139349819	139364439	earlier	BRCA
HECA	chr6	139456249	139501946	earlier	BRCA
TXLNB	chr6	139561199	139613208	earlier	BRCA
CITED2	chr6	139693392	139695787	earlier	BRCA
LINC01625	chr6	139790132	139795733	earlier	BRCA
FILNC1	chr6	140092210	140181608	earlier	BRCA
MIR4465	chr6	141004951	141005020	late	BRCA
NMBR	chr6	142396745	142409936	early	BRCA
VTA1	chr6	142468410	142542085	early	BRCA
ADGRG6	chr6	142623056	142767403	early	BRCA
HIVEP2	chr6	143072604	143266338	later	BRCA
LINC01277	chr6	143287559	143358719	later	BRCA
AIG1	chr6	143380500	143661441	later	BRCA
ADAT2	chr6	143743969	143771841	early	BRCA
PEX3	chr6	143771918	143811751	early	BRCA
FUCA2	chr6	143815949	143833020	early	BRCA
PHACTR2-AS1	chr6	143875467	143890476	early	BRCA
PHACTR2	chr6	143929317	144152322	early	BRCA
LTV1	chr6	144164508	144184943	early	BRCA
ZC2HC1B	chr6	144178440	144259483	early	BRCA
PLAGL1	chr6	144261437	144385735	early	BRCA
HYMAI	chr6	144324034	144329867	early	BRCA
STX11	chr6	144471654	144513076	early	BRCA
UTRN	chr6	144607490	145174170	late	BRCA
EPM2A	chr6	145946440	146057122	late	BRCA
LOC100507557	chr6	146056005	146207721	late	BRCA
FBXO30	chr6	146119272	146135921	late	BRCA
SHPRH	chr6	146205945	146285559	late	BRCA
GRM1	chr6	146348782	146758734	late	BRCA
RAB32	chr6	146864828	146876086	late	BRCA
ADGB	chr6	146920136	147136597	late	BRCA
SAMD5	chr6	147829828	147891157	late	BRCA
SASH1	chr6	148663729	148873184	early	BRCA
UST	chr6	149068271	149398126	early	BRCA
UST-AS1	chr6	149275397	149285820	early	BRCA
TAB2	chr6	149539759	149732747	early	BRCA
SUMO4	chr6	149721495	149722182	early	BRCA
ZC3H12D	chr6	149768766	149806148	early	BRCA
PPIL4	chr6	149825631	149867238	early	BRCA
GINM1	chr6	149887528	149912067	early	BRCA
RPS18P9	chr6	149914752	149915720	early	BRCA
KATNA1	chr6	149916011	149969940	early	BRCA
LATS1	chr6	149979289	150039392	early	BRCA
NUP43	chr6	150045452	150067688	early	BRCA
PCMT1	chr6	150070831	150132557	early	BRCA
LRP11	chr6	150139894	150185480	early	BRCA
RAET1E-AS1	chr6	150184634	150240644	early	BRCA
RAET1E	chr6	150204511	150217195	early	BRCA
RAET1G	chr6	150238014	150244214	early	BRCA
ULBP2	chr6	150263136	150270368	early	BRCA
ULBP1	chr6	150285143	150294846	early	BRCA
RAET1K	chr6	150319155	150326280	early	BRCA
PPP1R14C	chr6	150464188	150571528	later	BRCA
IYD	chr6	150690028	150725765	later	BRCA
ESR1	chr6	151977830	152424408	earlier	BRCA
MYCT1	chr6	153019030	153045715	late	BRCA
VIP	chr6	153071932	153080902	late	BRCA
FBXO5	chr6	153291658	153304740	late	BRCA
MTRF1L	chr6	153308400	153323925	late	BRCA
RGS17	chr6	153332032	153452389	late	BRCA
OPRM1	chr6	154331631	154568001	late	BRCA
IPCEF1	chr6	154475618	154831753	late	BRCA
CNKSR3	chr6	154726433	154831753	late	BRCA
TIAM2	chr6	155153831	155578857	late	BRCA
TFB1M	chr6	155577264	155635617	late	BRCA
CLDN20	chr6	155585147	155597682	late	BRCA
NOX3	chr6	155716502	155777037	late	BRCA
ARID1B	chr6	157099064	157531913	early	BRCA
TMEM242	chr6	157710054	157745253	early	BRCA
ZDHHC14	chr6	157802557	158094977	early	BRCA
SNX9	chr6	158244294	158366109	early	BRCA
SYNJ2	chr6	158402888	158520207	early	BRCA
SYNJ2-IT1	chr6	158422139	158423415	early	BRCA
SERAC1	chr6	158530536	158589312	early	BRCA
GTF2H5	chr6	158589379	158620376	early	BRCA
TULP4	chr6	158733692	158932856	early	BRCA
TMEM181	chr6	158957468	159056467	early	BRCA
DYNLT1	chr6	159057507	159065804	early	BRCA
SYTL3	chr6	159071046	159185908	early	BRCA
EZR	chr6	159186773	159240456	early	BRCA
EZR-AS1	chr6	159239011	159243272	early	BRCA
OSTCP1	chr6	159262158	159278664	early	BRCA
C6orf99	chr6	159309619	159331385	early	BRCA
RSPH3	chr6	159398266	159421198	early	BRCA
TAGAP	chr6	159456027	159466184	early	BRCA
FNDC1	chr6	159590429	159693140	early	BRCA
SOD2	chr6	160100149	160114353	later	BRCA
LOC729603	chr6	160514114	160517244	later	BRCA
SLC22A3	chr6	160769405	160873611	late	BRCA
LPAL2	chr6	160887587	160932156	late	BRCA
LPA	chr6	160952515	161087407	late	BRCA
PLG	chr6	161123225	161175085	late	BRCA
MAP3K4	chr6	161412822	161538417	late	BRCA
AGPAT4	chr6	161551057	161695107	late	BRCA
AGPAT4-IT1	chr6	161581164	161583014	late	BRCA
PRKN	chr6	161768590	163148834	late	BRCA
PACRG	chr6	163148164	163736524	late	BRCA
PACRG-AS1	chr6	163731017	163745505	late	BRCA
DKFZp451B082	chr6	163759374	163768065	late	BRCA
QKI	chr6	163835675	163999628	late	BRCA
C6orf118	chr6	165693153	165723111	late	BRCA
PDE10A	chr6	165740776	166075588	late	BRCA
LINC00473	chr6	166337536	166401527	late	BRCA
TBXT	chr6	166571146	166582157	late	BRCA
PRR18	chr6	166719168	166721871	late	BRCA
SFT2D1	chr6	166733517	166755991	late	BRCA
LOC100289495	chr6	166756119	166764957	late	BRCA
MPC1	chr6	166778408	166796501	late	BRCA
RPS6KA2	chr6	166822854	167275771	late	BRCA
RPS6KA2-IT1	chr6	166874151	166878871	late	BRCA
RNASET2	chr6	167343004	167370679	late	BRCA
FGFR1OP	chr6	167412816	167454066	late	BRCA
CCR6	chr6	167412816	167552629	late	BRCA
LINC01558	chr6	168185219	168197539	earlier	BRCA
AFDN-DT	chr6	168224570	168227476	earlier	BRCA
AFDN	chr6	168227671	168372700	earlier	BRCA
HGC6.3	chr6	168376604	168377619	earlier	BRCA
DACT2	chr6	168707584	168720402	late	BRCA
SMOC2	chr6	168841831	169068674	late	BRCA
THBS2	chr6	169615875	169654137	late	BRCA
WDR27	chr6	169857303	170102159	late	BRCA
LINC00242	chr6	170188886	170198921	earlier	BRCA
LINC00574	chr6	170190169	170202969	earlier	BRCA
WI2-2373I1.2	chr7	330136	331454	later	BRCA
PDGFA	chr7	536897	559481	early	BRCA
HRAT92	chr7	560028	564869	early	BRCA
PRKAR1B	chr7	588834	767313	early	BRCA
DNAAF5	chr7	766338	826116	early	BRCA
SUN1	chr7	855194	914557	early	BRCA
GET4	chr7	891587	936071	early	BRCA
ADAP1	chr7	937537	1015235	early	BRCA
COX19	chr7	1004486	1015235	early	BRCA
CYP2W1	chr7	1022835	1029276	early	BRCA
C7orf50	chr7	1036623	1177893	early	BRCA
GPR146	chr7	1097141	1098897	early	BRCA
GPER1	chr7	1121844	1133451	early	BRCA
ZFAND2A	chr7	1192543	1199855	early	BRCA
UNCX	chr7	1272654	1276613	early	BRCA
MICALL2	chr7	1473995	1499109	early	BRCA
INTS1	chr7	1509913	1544018	early	BRCA
MAFK	chr7	1570368	1582679	early	BRCA
TMEM184A	chr7	1581871	1596066	early	BRCA
PSMG3	chr7	1606970	1609668	early	BRCA
PSMG3-AS1	chr7	1609709	1629261	early	BRCA
TFAMP1	chr7	1654106	1656328	early	BRCA
ELFN1	chr7	1748798	1787590	early	BRCA
MAD1L1	chr7	1855428	2272583	early	BRCA
MRM2	chr7	2273926	2281833	early	BRCA
NUDT1	chr7	2281857	2290780	early	BRCA
SNX8	chr7	2291405	2354099	early	BRCA
EIF3B	chr7	2394474	2420377	early	BRCA
CHST12	chr7	2443195	2474216	early	BRCA
LFNG	chr7	2552163	2568810	early	BRCA
BRAT1	chr7	2577444	2595392	early	BRCA
IQCE	chr7	2598632	2654368	early	BRCA
TTYH3	chr7	2671603	2704436	early	BRCA
AMZ1	chr7	2719163	2755069	early	BRCA
GNA12	chr7	2767741	2883959	early	BRCA
FOXK1	chr7	4683388	4811074	later	BRCA
AP5Z1	chr7	4815262	4834026	later	BRCA
MIR4656	chr7	4828196	4828270	later	BRCA
RADIL	chr7	4834285	4923335	later	BRCA
PAPOLB	chr7	4897369	4901625	later	BRCA
RNF216P1	chr7	5013616	5037800	early	BRCA
RBAK-RBAKDN	chr7	5023302	5112854	early	BRCA
RBAK	chr7	5085452	5109119	early	BRCA
RBAKDN	chr7	5111691	5112854	early	BRCA
ZNF890P	chr7	5160941	5184177	early	BRCA
WIPI2	chr7	5229835	5273486	early	BRCA
SLC29A4	chr7	5322561	5343704	early	BRCA
TNRC18	chr7	5346423	5465045	early	BRCA
FBXL18	chr7	5515428	5553399	early	BRCA
ACTB	chr7	5566779	5570232	early	BRCA
FSCN1	chr7	5632436	5646287	early	BRCA
RNF216	chr7	5659672	5821361	early	BRCA
RNF216-IT1	chr7	5702063	5720092	early	BRCA
ZNF815P	chr7	5862791	5894066	early	BRCA
OCM	chr7	5920429	5925994	early	BRCA
RSPH10B	chr7	5965777	6010314	early	BRCA
PMS2	chr7	6012870	6048737	early	BRCA
AIMP2	chr7	6048882	6063465	early	BRCA
EIF2AK1	chr7	6061878	6098860	early	BRCA
ANKRD61	chr7	6071007	6076183	early	BRCA
USP42	chr7	6144550	6201195	early	BRCA
CYTH3	chr7	6201412	6312242	early	BRCA
FAM220A	chr7	6369040	6388590	early	BRCA
RAC1	chr7	6414126	6443598	early	BRCA
DAGLB	chr7	6448747	6523849	early	BRCA
